dataset,method,model,imputation,base_model,F1,missing_perc
mice_protein,mcar,ice rf,ice,rf,0.9211299966140032,20.0
mice_protein,mcar,ice rf,ice,rf,0.7084705468788167,40.0
mice_protein,mcar,ice rf,ice,rf,0.5454338932510774,50.0
mice_protein,mcar,ice rf,ice,rf,0.43753786020568086,60.0
mice_protein,mcar,ice rf,ice,rf,0.30446209848824707,70.0
mice_protein,mcar,ice rf,ice,rf,0.1982920597103425,80.0
mice_protein,mcar,ice rf,ice,rf,0.18031638280452153,90.0
mice_protein,mcar,ice rf,ice,rf,0.1262797225393469,95.0
mice_protein,mcar,ice rf,ice,rf,0.14911490958401713,98.0
mice_protein,mcar,missforest rf,missforest,rf,0.9860852447170105,0.0
mice_protein,mcar,missforest rf,missforest,rf,0.976827756921787,20.0
mice_protein,mcar,missforest rf,missforest,rf,0.8609415121915122,40.0
mice_protein,mcar,missforest rf,missforest,rf,0.7556528212202633,50.0
mice_protein,mcar,missforest rf,missforest,rf,0.678607348291795,60.0
mice_protein,mcar,missforest rf,missforest,rf,0.5609025852731764,70.0
mice_protein,mcar,missforest rf,missforest,rf,0.36481763160484487,80.0
mice_protein,mcar,missforest rf,missforest,rf,0.24738966179022437,90.0
mice_protein,mcar,missforest rf,missforest,rf,0.1495808170244956,95.0
mice_protein,mcar,missforest rf,missforest,rf,0.08395416464178937,98.0
mice_protein,mnar,mean rf,mean,rf,0.9815418846611785,0.0
mice_protein,mnar,mean rf,mean,rf,0.9630631760153078,20.0
mice_protein,mnar,mean rf,mean,rf,0.9050457610524929,40.0
mice_protein,mnar,mean rf,mean,rf,0.8718241809372784,50.0
mice_protein,mnar,mean rf,mean,rf,0.7400349764340485,60.0
mice_protein,mnar,mean rf,mean,rf,0.6025272942178108,70.0
mice_protein,mnar,mean rf,mean,rf,0.4347309204562754,80.0
mice_protein,mnar,mean rf,mean,rf,0.09706061613475177,90.0
mice_protein,mnar,mean rf,mean,rf,0.09673295454545455,95.0
mice_protein,mnar,mean rf,mean,rf,0.027777777777777776,98.0
mice_protein,mnar,ice rf,ice,rf,0.9815418846611785,0.0
mice_protein,mnar,ice rf,ice,rf,0.967604280159876,20.0
mice_protein,mnar,ice rf,ice,rf,0.9237155506486625,40.0
mice_protein,mnar,ice rf,ice,rf,0.9213396070303964,50.0
mice_protein,mnar,ice rf,ice,rf,0.8504237250137968,60.0
mice_protein,mnar,ice rf,ice,rf,0.7975687327995238,70.0
mice_protein,mnar,ice rf,ice,rf,0.6962861743645853,80.0
mice_protein,mnar,ice rf,ice,rf,0.23257892403660427,90.0
mice_protein,mnar,ice rf,ice,rf,0.1015892002734108,95.0
mice_protein,mnar,ice rf,ice,rf,0.02789256198347108,98.0
mice_protein,mnar,missforest rf,missforest,rf,0.9815418846611785,0.0
mice_protein,mnar,missforest rf,missforest,rf,0.9722794489836486,20.0
mice_protein,mnar,missforest rf,missforest,rf,0.949295859758291,40.0
mice_protein,mnar,missforest rf,missforest,rf,0.9298917677150436,50.0
mice_protein,mnar,missforest rf,missforest,rf,0.8380765179064343,60.0
mice_protein,mnar,missforest rf,missforest,rf,0.6565132156484533,70.0
mice_protein,mnar,missforest rf,missforest,rf,0.48957018878331093,80.0
mice_protein,mnar,missforest rf,missforest,rf,0.42218505725336075,90.0
mice_protein,mnar,missforest rf,missforest,rf,0.23970447732674097,95.0
mice_protein,mnar,missforest rf,missforest,rf,0.11023801848269933,98.0
mice_protein,mnar,mean rf,mean,rf,0.9675877408777133,0.0
mice_protein,mnar,mean rf,mean,rf,0.9583116445569263,20.0
mice_protein,mnar,mean rf,mean,rf,0.9397767102824686,40.0
mice_protein,mnar,mean rf,mean,rf,0.9026377688172041,50.0
mice_protein,mnar,mean rf,mean,rf,0.8623884233473275,60.0
mice_protein,mnar,mean rf,mean,rf,0.682757042485816,70.0
mice_protein,mnar,mean rf,mean,rf,0.525924688786882,80.0
mice_protein,mnar,mean rf,mean,rf,0.18608087422858222,90.0
mice_protein,mnar,mean rf,mean,rf,0.08773352361183186,95.0
mice_protein,mnar,mean rf,mean,rf,0.027777777777777776,98.0
mice_protein,mnar,ice rf,ice,rf,0.9675877408777133,0.0
mice_protein,mnar,ice rf,ice,rf,0.9488239178370484,20.0
mice_protein,mnar,ice rf,ice,rf,0.9582420418793921,40.0
mice_protein,mnar,ice rf,ice,rf,0.9483197449357342,50.0
mice_protein,mnar,ice rf,ice,rf,0.9154358921243471,60.0
mice_protein,mnar,ice rf,ice,rf,0.7265276075910483,70.0
mice_protein,mnar,ice rf,ice,rf,0.6171129229639463,80.0
mice_protein,mnar,ice rf,ice,rf,0.1264712785307751,90.0
mice_protein,mnar,ice rf,ice,rf,0.10779406884484265,95.0
mice_protein,mnar,ice rf,ice,rf,0.10779406884484265,98.0
mice_protein,mnar,missforest rf,missforest,rf,0.9675877408777133,0.0
mice_protein,mnar,missforest rf,missforest,rf,0.9583116445569263,20.0
mice_protein,mnar,missforest rf,missforest,rf,0.9308265576510524,40.0
mice_protein,mnar,missforest rf,missforest,rf,0.9265468604878465,50.0
mice_protein,mnar,missforest rf,missforest,rf,0.9068208227706009,60.0
mice_protein,mnar,missforest rf,missforest,rf,0.8297980654999406,70.0
mice_protein,mnar,missforest rf,missforest,rf,0.637675903298676,80.0
mice_protein,mnar,missforest rf,missforest,rf,0.47237981253190675,90.0
mice_protein,mnar,missforest rf,missforest,rf,0.15136646114699553,95.0
mice_protein,mnar,missforest rf,missforest,rf,0.1322491209890801,98.0
mice_protein,mnar,mean rf,mean,rf,0.9860852447170105,0.0
mice_protein,mnar,mean rf,mean,rf,0.9722624714511338,20.0
mice_protein,mnar,mean rf,mean,rf,0.9533339559527173,40.0
mice_protein,mnar,mean rf,mean,rf,0.9257054611150919,50.0
mice_protein,mnar,mean rf,mean,rf,0.7621395713692225,60.0
mice_protein,mnar,mean rf,mean,rf,0.6342666663503338,70.0
mice_protein,mnar,mean rf,mean,rf,0.4240683698790516,80.0
mice_protein,mnar,mean rf,mean,rf,0.21876615429057958,90.0
mice_protein,mnar,mean rf,mean,rf,0.113859126984127,95.0
mice_protein,mnar,mean rf,mean,rf,0.027777777777777776,98.0
mice_protein,mnar,ice rf,ice,rf,0.9860852447170105,0.0
mice_protein,mnar,ice rf,ice,rf,0.9680171968580168,20.0
mice_protein,mnar,ice rf,ice,rf,0.9675470433353979,40.0
mice_protein,mnar,ice rf,ice,rf,0.9627267096965864,50.0
mice_protein,mnar,ice rf,ice,rf,0.8916907538877621,60.0
mice_protein,mnar,ice rf,ice,rf,0.753635371717648,70.0
mice_protein,mnar,ice rf,ice,rf,0.7251551658345797,80.0
mice_protein,mnar,ice rf,ice,rf,0.1692032734539455,90.0
mice_protein,mnar,ice rf,ice,rf,0.08207070707070707,95.0
mice_protein,mnar,ice rf,ice,rf,0.08186313819834269,98.0
mice_protein,mnar,missforest rf,missforest,rf,0.9860852447170105,0.0
mice_protein,mnar,missforest rf,missforest,rf,0.9769812364649902,20.0
mice_protein,mnar,missforest rf,missforest,rf,0.9534142561992675,40.0
mice_protein,mnar,missforest rf,missforest,rf,0.958260025681411,50.0
mice_protein,mnar,missforest rf,missforest,rf,0.887887713809211,60.0
mice_protein,mnar,missforest rf,missforest,rf,0.741821311285844,70.0
mice_protein,mnar,missforest rf,missforest,rf,0.5919921257415595,80.0
mice_protein,mnar,missforest rf,missforest,rf,0.3300595238095238,90.0
mice_protein,mnar,missforest rf,missforest,rf,0.30633541233541234,95.0
mice_protein,mnar,missforest rf,missforest,rf,0.11193488649940263,98.0
madelon,mcar,mean rf,mean,rf,0.6702648783146871,0.0
madelon,mcar,mean rf,mean,rf,0.6581196581196581,20.0
madelon,mcar,mean rf,mean,rf,0.6238425925925926,40.0
madelon,mcar,mean rf,mean,rf,0.5953525641025642,50.0
madelon,mcar,mean rf,mean,rf,0.5601163746758585,60.0
madelon,mcar,mean rf,mean,rf,0.49169110459433035,70.0
madelon,mcar,mean rf,mean,rf,0.44252252252252244,80.0
madelon,mcar,mean rf,mean,rf,0.38842097275969345,90.0
madelon,mcar,mean rf,mean,rf,0.35753012486009567,95.0
madelon,mcar,mean rf,mean,rf,0.3375926499736866,98.0
madelon,mcar,ice rf,ice,rf,0.6702648783146871,0.0
madelon,mcar,ice rf,ice,rf,0.6715024674475295,20.0
madelon,mcar,ice rf,ice,rf,0.6515731324170997,40.0
madelon,mcar,ice rf,ice,rf,0.6464646464646465,50.0
madelon,mcar,ice rf,ice,rf,0.6257871064467766,60.0
madelon,mcar,ice rf,ice,rf,0.609614027939684,70.0
madelon,mcar,ice rf,ice,rf,0.5739286376847443,80.0
madelon,mcar,ice rf,ice,rf,0.49310924369747894,90.0
madelon,mcar,ice rf,ice,rf,0.4282751716247139,95.0
madelon,mcar,ice rf,ice,rf,0.3607897695870099,98.0
madelon,mcar,missforest rf,missforest,rf,0.6702648783146871,0.0
madelon,mcar,missforest rf,missforest,rf,0.675367144301088,20.0
madelon,mcar,missforest rf,missforest,rf,0.6551762894361212,40.0
madelon,mcar,missforest rf,missforest,rf,0.6327447833065811,50.0
madelon,mcar,missforest rf,missforest,rf,0.6068015578987366,60.0
madelon,mcar,missforest rf,missforest,rf,0.5685420570213198,70.0
madelon,mcar,missforest rf,missforest,rf,0.5114379084967321,80.0
madelon,mcar,missforest rf,missforest,rf,0.4418423106947697,90.0
madelon,mcar,missforest rf,missforest,rf,0.3964002404121876,95.0
madelon,mcar,missforest rf,missforest,rf,0.3468678214440926,98.0
madelon,mcar,mean rf,mean,rf,0.6747967479674797,0.0
madelon,mcar,mean rf,mean,rf,0.6472616068946344,20.0
madelon,mcar,mean rf,mean,rf,0.6233171064928631,40.0
madelon,mcar,mean rf,mean,rf,0.6122032563721093,50.0
madelon,mcar,mean rf,mean,rf,0.5829184087043117,60.0
madelon,mcar,mean rf,mean,rf,0.5163690476190476,70.0
madelon,mcar,mean rf,mean,rf,0.48372031583567343,80.0
madelon,mcar,mean rf,mean,rf,0.4053148237183228,90.0
madelon,mcar,mean rf,mean,rf,0.3584737036389423,95.0
madelon,mcar,mean rf,mean,rf,0.3418238191487274,98.0
madelon,mcar,ice rf,ice,rf,0.6747967479674797,0.0
madelon,mcar,ice rf,ice,rf,0.6723790322580645,20.0
madelon,mcar,ice rf,ice,rf,0.6595238095238095,40.0
madelon,mcar,ice rf,ice,rf,0.6428518103770064,50.0
madelon,mcar,ice rf,ice,rf,0.6371628252344226,60.0
madelon,mcar,ice rf,ice,rf,0.6108472383617075,70.0
madelon,mcar,ice rf,ice,rf,0.592156862745098,80.0
madelon,mcar,ice rf,ice,rf,0.508669456272318,90.0
madelon,mcar,ice rf,ice,rf,0.45060630698394344,95.0
madelon,mcar,ice rf,ice,rf,0.38642641975651393,98.0
madelon,mcar,missforest rf,missforest,rf,0.6747967479674797,0.0
madelon,mcar,missforest rf,missforest,rf,0.664411607619726,20.0
madelon,mcar,missforest rf,missforest,rf,0.6455908566635209,40.0
madelon,mcar,missforest rf,missforest,rf,0.6186567873088249,50.0
madelon,mcar,missforest rf,missforest,rf,0.5972821504736399,60.0
madelon,mcar,missforest rf,missforest,rf,0.57010582010582,70.0
madelon,mcar,missforest rf,missforest,rf,0.5127039228149091,80.0
madelon,mcar,missforest rf,missforest,rf,0.4304642838061655,90.0
madelon,mcar,missforest rf,missforest,rf,0.39162870081070295,95.0
madelon,mcar,missforest rf,missforest,rf,0.3468678214440926,98.0
madelon,mcar,mean rf,mean,rf,0.6698241067019172,0.0
madelon,mcar,mean rf,mean,rf,0.6711309523809526,20.0
madelon,mcar,mean rf,mean,rf,0.622194030244053,40.0
madelon,mcar,mean rf,mean,rf,0.6006144393241166,50.0
madelon,mcar,mean rf,mean,rf,0.5796053674971666,60.0
madelon,mcar,mean rf,mean,rf,0.5259378781766841,70.0
madelon,mcar,mean rf,mean,rf,0.4869905790197947,80.0
madelon,mcar,mean rf,mean,rf,0.432095744343389,90.0
madelon,mcar,mean rf,mean,rf,0.3677236519607844,95.0
madelon,mcar,mean rf,mean,rf,0.34602717872679845,98.0
madelon,mcar,ice rf,ice,rf,0.6698241067019172,0.0
madelon,mcar,ice rf,ice,rf,0.6646703036053131,20.0
madelon,mcar,ice rf,ice,rf,0.6546952615197416,40.0
madelon,mcar,ice rf,ice,rf,0.6556547619047619,50.0
madelon,mcar,ice rf,ice,rf,0.6392337073287181,60.0
madelon,mcar,ice rf,ice,rf,0.6222232208391377,70.0
madelon,mcar,ice rf,ice,rf,0.5865023532231738,80.0
madelon,mcar,ice rf,ice,rf,0.516033505372705,90.0
madelon,mcar,ice rf,ice,rf,0.44989226697065077,95.0
madelon,mcar,ice rf,ice,rf,0.3730407523510971,98.0
madelon,mcar,missforest rf,missforest,rf,0.6698241067019172,0.0
madelon,mcar,missforest rf,missforest,rf,0.6751885066702359,20.0
madelon,mcar,missforest rf,missforest,rf,0.656309396226274,40.0
madelon,mcar,missforest rf,missforest,rf,0.6434873500949727,50.0
madelon,mcar,missforest rf,missforest,rf,0.6117329128748973,60.0
madelon,mcar,missforest rf,missforest,rf,0.5866709882545416,70.0
madelon,mcar,missforest rf,missforest,rf,0.5259378781766841,80.0
madelon,mcar,missforest rf,missforest,rf,0.45125342090859333,90.0
madelon,mcar,missforest rf,missforest,rf,0.39778592402108304,95.0
madelon,mcar,missforest rf,missforest,rf,0.3468678214440926,98.0
madelon,mnar,mean rf,mean,rf,0.6702648783146871,0.0
madelon,mnar,mean rf,mean,rf,0.6742470577332964,20.0
madelon,mnar,mean rf,mean,rf,0.6838249469828417,40.0
madelon,mnar,mean rf,mean,rf,0.6735209436240364,50.0
madelon,mnar,mean rf,mean,rf,0.6838249469828417,60.0
madelon,mnar,mean rf,mean,rf,0.6956090042828139,70.0
madelon,mnar,mean rf,mean,rf,0.6971349500480413,80.0
madelon,mnar,mean rf,mean,rf,0.6946905285688804,90.0
madelon,mnar,mean rf,mean,rf,0.6882528830650417,95.0
madelon,mnar,mean rf,mean,rf,0.6502206904891468,98.0
madelon,mnar,ice rf,ice,rf,0.6702648783146871,0.0
madelon,mnar,ice rf,ice,rf,0.6742470577332964,20.0
madelon,mnar,ice rf,ice,rf,0.6798409589935316,40.0
madelon,mnar,ice rf,ice,rf,0.6735209436240364,50.0
madelon,mnar,ice rf,ice,rf,0.6819571865443425,60.0
madelon,mnar,ice rf,ice,rf,0.6937312703040092,70.0
madelon,mnar,ice rf,ice,rf,0.6991276482107887,80.0
madelon,mnar,ice rf,ice,rf,0.6946905285688804,90.0
madelon,mnar,ice rf,ice,rf,0.6921255180580225,95.0
madelon,mnar,ice rf,ice,rf,0.6478237312624165,98.0
madelon,mnar,missforest rf,missforest,rf,0.6702648783146871,0.0
madelon,mnar,missforest rf,missforest,rf,0.6723790322580645,20.0
madelon,mnar,missforest rf,missforest,rf,0.6877964895635674,40.0
madelon,mnar,missforest rf,missforest,rf,0.6793986124110472,50.0
madelon,mnar,missforest rf,missforest,rf,0.6819571865443425,60.0
madelon,mnar,missforest rf,missforest,rf,0.6995555555555556,70.0
madelon,mnar,missforest rf,missforest,rf,0.6953923269712743,80.0
madelon,mnar,missforest rf,missforest,rf,0.690825851715322,90.0
madelon,mnar,missforest rf,missforest,rf,0.6939626914595626,95.0
madelon,mnar,missforest rf,missforest,rf,0.6424908424908424,98.0
madelon,mnar,mean rf,mean,rf,0.6747967479674797,0.0
madelon,mnar,mean rf,mean,rf,0.6805376678361534,20.0
madelon,mnar,mean rf,mean,rf,0.6691083980762117,40.0
madelon,mnar,mean rf,mean,rf,0.6729027292641051,50.0
madelon,mnar,mean rf,mean,rf,0.6807267239721264,60.0
madelon,mnar,mean rf,mean,rf,0.6844987051424344,70.0
madelon,mnar,mean rf,mean,rf,0.6992481203007519,80.0
madelon,mnar,mean rf,mean,rf,0.6931401912863394,90.0
madelon,mnar,mean rf,mean,rf,0.689663404153736,95.0
madelon,mnar,mean rf,mean,rf,0.6306145143354446,98.0
madelon,mnar,ice rf,ice,rf,0.6747967479674797,0.0
madelon,mnar,ice rf,ice,rf,0.6766887240751432,20.0
madelon,mnar,ice rf,ice,rf,0.6691083980762117,40.0
madelon,mnar,ice rf,ice,rf,0.6670306282964744,50.0
madelon,mnar,ice rf,ice,rf,0.6788164586222837,60.0
madelon,mnar,ice rf,ice,rf,0.6824938663587821,70.0
madelon,mnar,ice rf,ice,rf,0.697377444166435,80.0
madelon,mnar,ice rf,ice,rf,0.6987119490127914,90.0
madelon,mnar,ice rf,ice,rf,0.6912609830507209,95.0
madelon,mnar,ice rf,ice,rf,0.6780257818095011,98.0
madelon,mnar,missforest rf,missforest,rf,0.6747967479674797,0.0
madelon,mnar,missforest rf,missforest,rf,0.6766887240751432,20.0
madelon,mnar,missforest rf,missforest,rf,0.6710553087278364,40.0
madelon,mnar,missforest rf,missforest,rf,0.6690545260789769,50.0
madelon,mnar,missforest rf,missforest,rf,0.6692111959287532,60.0
madelon,mnar,missforest rf,missforest,rf,0.6710553087278364,70.0
madelon,mnar,missforest rf,missforest,rf,0.7014361440070528,80.0
madelon,mnar,missforest rf,missforest,rf,0.704271998394237,90.0
madelon,mnar,missforest rf,missforest,rf,0.6912609830507209,95.0
madelon,mnar,missforest rf,missforest,rf,0.6566575128678401,98.0
madelon,mnar,mean rf,mean,rf,0.6698241067019172,0.0
madelon,mnar,mean rf,mean,rf,0.6685246679316887,20.0
madelon,mnar,mean rf,mean,rf,0.6735209436240364,40.0
madelon,mnar,mean rf,mean,rf,0.6736858130562807,50.0
madelon,mnar,mean rf,mean,rf,0.6856910828379768,60.0
madelon,mnar,mean rf,mean,rf,0.6872772630078403,70.0
madelon,mnar,mean rf,mean,rf,0.6773846010959412,80.0
madelon,mnar,mean rf,mean,rf,0.6817023360377505,90.0
madelon,mnar,mean rf,mean,rf,0.6775475194106443,95.0
madelon,mnar,mean rf,mean,rf,0.6440476190476191,98.0
madelon,mnar,ice rf,ice,rf,0.6698241067019172,0.0
madelon,mnar,ice rf,ice,rf,0.6743629363658934,20.0
madelon,mnar,ice rf,ice,rf,0.675367144301088,40.0
madelon,mnar,ice rf,ice,rf,0.6738408322477446,50.0
madelon,mnar,ice rf,ice,rf,0.6856910828379768,60.0
madelon,mnar,ice rf,ice,rf,0.6891326384737346,70.0
madelon,mnar,ice rf,ice,rf,0.675367144301088,80.0
madelon,mnar,ice rf,ice,rf,0.6798409589935316,90.0
madelon,mnar,ice rf,ice,rf,0.6755359450906984,95.0
madelon,mnar,ice rf,ice,rf,0.6713217031782149,98.0
madelon,mnar,missforest rf,missforest,rf,0.6698241067019172,0.0
madelon,mnar,missforest rf,missforest,rf,0.6705092433051347,20.0
madelon,mnar,missforest rf,missforest,rf,0.6736858130562807,40.0
madelon,mnar,missforest rf,missforest,rf,0.6716732777703496,50.0
madelon,mnar,missforest rf,missforest,rf,0.6778441825351778,60.0
madelon,mnar,missforest rf,missforest,rf,0.6851119160397511,70.0
madelon,mnar,missforest rf,missforest,rf,0.6830964980082049,80.0
madelon,mnar,missforest rf,missforest,rf,0.6799691536533642,90.0
madelon,mnar,missforest rf,missforest,rf,0.6690967144117088,95.0
madelon,mnar,missforest rf,missforest,rf,0.6485423769319528,98.0
USPS,mcar,mean rf,mean,rf,0.9319817012782955,0.0
USPS,mcar,mean rf,mean,rf,0.9216839396654313,20.0
USPS,mcar,mean rf,mean,rf,0.8176536290110736,40.0
USPS,mcar,mean rf,mean,rf,0.63783731654865,50.0
USPS,mcar,mean rf,mean,rf,0.49161541699469646,60.0
USPS,mcar,mean rf,mean,rf,0.34029126874101273,70.0
USPS,mcar,mean rf,mean,rf,0.21786654254483198,80.0
USPS,mcar,mean rf,mean,rf,0.11967441803318717,90.0
USPS,mcar,mean rf,mean,rf,0.06279887060168143,95.0
USPS,mcar,mean rf,mean,rf,0.033018794959677106,98.0
USPS,mcar,ice rf,ice,rf,0.9319817012782955,0.0
USPS,mcar,ice rf,ice,rf,0.92730057393456,20.0
USPS,mcar,ice rf,ice,rf,0.8654940628411528,40.0
USPS,mcar,ice rf,ice,rf,0.7185937227231864,50.0
USPS,mcar,ice rf,ice,rf,0.5501481171693198,60.0
USPS,mcar,ice rf,ice,rf,0.3849817586619615,70.0
USPS,mcar,ice rf,ice,rf,0.246867412546839,80.0
USPS,mcar,ice rf,ice,rf,0.13196564454760842,90.0
USPS,mcar,ice rf,ice,rf,0.07471733254632114,95.0
USPS,mcar,ice rf,ice,rf,0.037512997212573035,98.0
USPS,mcar,missforest rf,missforest,rf,0.9319817012782955,0.0
USPS,mcar,missforest rf,missforest,rf,0.9305295745979832,20.0
USPS,mcar,missforest rf,missforest,rf,0.8920085585759211,40.0
USPS,mcar,missforest rf,missforest,rf,0.7993896712328061,50.0
USPS,mcar,missforest rf,missforest,rf,0.6261141396833467,60.0
USPS,mcar,missforest rf,missforest,rf,0.46392151273688087,70.0
USPS,mcar,missforest rf,missforest,rf,0.28160516923390905,80.0
USPS,mcar,missforest rf,missforest,rf,0.11530433089396162,90.0
USPS,mcar,missforest rf,missforest,rf,0.06781034405010918,95.0
USPS,mcar,missforest rf,missforest,rf,0.05118222891909578,98.0
USPS,mcar,mean rf,mean,rf,0.9336647132572428,0.0
USPS,mcar,mean rf,mean,rf,0.9168060576187242,20.0
USPS,mcar,mean rf,mean,rf,0.8123638352576278,40.0
USPS,mcar,mean rf,mean,rf,0.6281214578965724,50.0
USPS,mcar,mean rf,mean,rf,0.48462117033639385,60.0
USPS,mcar,mean rf,mean,rf,0.3330313590879733,70.0
USPS,mcar,mean rf,mean,rf,0.20072837034123478,80.0
USPS,mcar,mean rf,mean,rf,0.0688973888258373,90.0
USPS,mcar,mean rf,mean,rf,0.028934578756874597,95.0
USPS,mcar,mean rf,mean,rf,0.01932500776112663,98.0
USPS,mcar,ice rf,ice,rf,0.9336647132572428,0.0
USPS,mcar,ice rf,ice,rf,0.9258634946912486,20.0
USPS,mcar,ice rf,ice,rf,0.860526283777884,40.0
USPS,mcar,ice rf,ice,rf,0.7063657027770021,50.0
USPS,mcar,ice rf,ice,rf,0.54691453360192,60.0
USPS,mcar,ice rf,ice,rf,0.39022565873241183,70.0
USPS,mcar,ice rf,ice,rf,0.2468890126319623,80.0
USPS,mcar,ice rf,ice,rf,0.11369997280761605,90.0
USPS,mcar,ice rf,ice,rf,0.051125668603342944,95.0
USPS,mcar,ice rf,ice,rf,0.02321326060981506,98.0
USPS,mcar,missforest rf,missforest,rf,0.9336647132572428,0.0
USPS,mcar,missforest rf,missforest,rf,0.9269368906243177,20.0
USPS,mcar,missforest rf,missforest,rf,0.8900342430588573,40.0
USPS,mcar,missforest rf,missforest,rf,0.7773759185842932,50.0
USPS,mcar,missforest rf,missforest,rf,0.606102611982709,60.0
USPS,mcar,missforest rf,missforest,rf,0.43840021646952676,70.0
USPS,mcar,missforest rf,missforest,rf,0.2721712498003584,80.0
USPS,mcar,missforest rf,missforest,rf,0.11163020293745296,90.0
USPS,mcar,missforest rf,missforest,rf,0.06785832171312617,95.0
USPS,mcar,missforest rf,missforest,rf,0.04605028161702904,98.0
USPS,mcar,mean rf,mean,rf,0.9352552719884037,0.0
USPS,mcar,mean rf,mean,rf,0.9190351393377016,20.0
USPS,mcar,mean rf,mean,rf,0.8129501503115155,40.0
USPS,mcar,mean rf,mean,rf,0.6360810948678564,50.0
USPS,mcar,mean rf,mean,rf,0.500179783294512,60.0
USPS,mcar,mean rf,mean,rf,0.3558271068296721,70.0
USPS,mcar,mean rf,mean,rf,0.2325172245003469,80.0
USPS,mcar,mean rf,mean,rf,0.12315233301498504,90.0
USPS,mcar,mean rf,mean,rf,0.06661858665890089,95.0
USPS,mcar,mean rf,mean,rf,0.03535305708506587,98.0
USPS,mcar,ice rf,ice,rf,0.9352552719884037,0.0
USPS,mcar,ice rf,ice,rf,0.926388335276349,20.0
USPS,mcar,ice rf,ice,rf,0.869749511735596,40.0
USPS,mcar,ice rf,ice,rf,0.7128248073605081,50.0
USPS,mcar,ice rf,ice,rf,0.5554590660490567,60.0
USPS,mcar,ice rf,ice,rf,0.3927482161698584,70.0
USPS,mcar,ice rf,ice,rf,0.2584257369481294,80.0
USPS,mcar,ice rf,ice,rf,0.13631356902177555,90.0
USPS,mcar,ice rf,ice,rf,0.07603609282155538,95.0
USPS,mcar,ice rf,ice,rf,0.039883450417852614,98.0
USPS,mcar,missforest rf,missforest,rf,0.9352552719884037,0.0
USPS,mcar,missforest rf,missforest,rf,0.9302022001824045,20.0
USPS,mcar,missforest rf,missforest,rf,0.893571553290914,40.0
USPS,mcar,missforest rf,missforest,rf,0.7879325363096936,50.0
USPS,mcar,missforest rf,missforest,rf,0.6086049512929318,60.0
USPS,mcar,missforest rf,missforest,rf,0.44433103999981466,70.0
USPS,mcar,missforest rf,missforest,rf,0.2778881277936293,80.0
USPS,mcar,missforest rf,missforest,rf,0.11280775773071026,90.0
USPS,mcar,missforest rf,missforest,rf,0.05762164319446678,95.0
USPS,mcar,missforest rf,missforest,rf,0.040968796829430346,98.0
USPS,mnar,mean rf,mean,rf,0.9319817012782955,0.0
USPS,mnar,mean rf,mean,rf,0.9315171673938538,20.0
USPS,mnar,mean rf,mean,rf,0.9187442780361469,40.0
USPS,mnar,mean rf,mean,rf,0.9070460783727473,50.0
USPS,mnar,mean rf,mean,rf,0.8544922375871122,60.0
USPS,mnar,mean rf,mean,rf,0.6612912012842712,70.0
USPS,mnar,mean rf,mean,rf,0.6029685897415099,80.0
USPS,mnar,mean rf,mean,rf,0.2904950523427713,90.0
USPS,mnar,mean rf,mean,rf,0.24171514099342842,95.0
USPS,mnar,mean rf,mean,rf,0.06359928230807675,98.0
USPS,mnar,ice rf,ice,rf,0.9319817012782955,0.0
USPS,mnar,ice rf,ice,rf,0.9314779228979962,20.0
USPS,mnar,ice rf,ice,rf,0.9224025804862919,40.0
USPS,mnar,ice rf,ice,rf,0.9086619266973142,50.0
USPS,mnar,ice rf,ice,rf,0.8761579920809783,60.0
USPS,mnar,ice rf,ice,rf,0.6732537527965453,70.0
USPS,mnar,ice rf,ice,rf,0.6006959401471592,80.0
USPS,mnar,ice rf,ice,rf,0.30672579246919507,90.0
USPS,mnar,ice rf,ice,rf,0.25823628710535385,95.0
USPS,mnar,ice rf,ice,rf,0.15127697480148822,98.0
USPS,mnar,missforest rf,missforest,rf,0.9319817012782955,0.0
USPS,mnar,missforest rf,missforest,rf,0.9314893968512339,20.0
USPS,mnar,missforest rf,missforest,rf,0.9267281250616924,40.0
USPS,mnar,missforest rf,missforest,rf,0.9107534754407167,50.0
USPS,mnar,missforest rf,missforest,rf,0.890566296531325,60.0
USPS,mnar,missforest rf,missforest,rf,0.6892246691847113,70.0
USPS,mnar,missforest rf,missforest,rf,0.6188788184888636,80.0
USPS,mnar,missforest rf,missforest,rf,0.11961061714129403,90.0
USPS,mnar,missforest rf,missforest,rf,0.08150102866758088,95.0
USPS,mnar,missforest rf,missforest,rf,0.060416229450365615,98.0
USPS,mnar,mean rf,mean,rf,0.9336647132572428,0.0
USPS,mnar,mean rf,mean,rf,0.9299710217395857,20.0
USPS,mnar,mean rf,mean,rf,0.9186279249875599,40.0
USPS,mnar,mean rf,mean,rf,0.9076188585255706,50.0
USPS,mnar,mean rf,mean,rf,0.7915569028500984,60.0
USPS,mnar,mean rf,mean,rf,0.6796078578773039,70.0
USPS,mnar,mean rf,mean,rf,0.566303825607093,80.0
USPS,mnar,mean rf,mean,rf,0.34032981083354585,90.0
USPS,mnar,mean rf,mean,rf,0.04131523340138019,95.0
USPS,mnar,mean rf,mean,rf,0.022246508496504537,98.0
USPS,mnar,ice rf,ice,rf,0.9336647132572428,0.0
USPS,mnar,ice rf,ice,rf,0.9299651877527706,20.0
USPS,mnar,ice rf,ice,rf,0.9207855736519646,40.0
